scs_certified,length_width_ratio,product_class,symmetry,fluorescence,price,index_id,is_top_sales_price,below_min_per_carat,recommend_order,dedicated,shape,has_v360_video,diamond_dor,carat,upc,active,report_order,collection,collection_order,inventory_location,clarity_order,cut_order,is_memo,culet,cut,color,real_diamond_image,origin,hearts_and_arrows_diamonds,pre_carat_price,title,color_order,girdle,shipping_day,certificate_number,valid,index_name,table,measurements,shipping_supplier,length,diamond_blockchain,depth,clarity,has_cert,rank_order,report,floor_adjustment,polish,id,orderby,receiveby,receiveby_short,orderby_short,receiveby_format,bf_adj_price,v360_link,image,inventory_quantity_seattle,inventory_quantity_secaucus,inventory_quantity_losangeles,inventory_quantity_sanfrancisco,inventory_quantity_sandiego,below_low_threshold,certificate_link,inventory_quantity_atlanta,inventory_quantity_philadelphia,inventory_quantity_dallas,inventory_quantity_austin,inventory_quantity_scottsdale,inventory_quantity_washingtondc,inventory_quantity_newyork,inventory_quantity_boston,inventory_quantity_denver,inventory_quantity_chicago
,1,Lab Created Colorless Diamonds,Excellent,None,440,10849970,True,True,3,False,Round,True,False,0.36,3807838A,True,,Glacier,,[],,,False,Pointed,Super Ideal,E,True,Lab Created,,1222.22,0.36 Carat Round Diamond,,Medium,10,414073688,True,lab-created-colorless-diamonds,58.0,4.60 x 4.58 x 2.78,Pure Stones,4.59,False,60.6,VVS2,True,156,IGI,True,Excellent,10849970,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,440,10845664,True,True,3,False,Round,True,False,0.36,3722693A,True,,Glacier,,[],,,False,Pointed,Super Ideal,E,True,Lab Created,,1222.22,0.36 Carat Round Diamond,,Medium,10,407944387,True,lab-created-colorless-diamonds,57.5,4.59 x 4.57 x 2.84,Pure Stones,4.58,False,61.9,VVS2,True,156,IGI,True,Excellent,10845664,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,440,12986256,False,,3,False,Round,True,False,0.33,4370106A,True,,Glacier,,[],,,False,None,Ideal,E,False,Lab Created,False,1333.33,0.33 Carat Round Diamond,,Medium - Slightly Thick,10,459191578,True,lab-created-colorless-diamonds,57.5,4.46 x 4.44 x 2.74,Mehta Diam ANT,4.45,False,61.7,VS2,True,9895,IGI,True,Very Good,12986256,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,440,12972759,True,True,3,False,Round,True,False,0.33,3808014A,True,,Glacier,,[],,,False,Pointed,Ideal,E,False,Lab Created,False,1333.33,0.33 Carat Round Diamond,,Thin - Medium,10,414074006,True,lab-created-colorless-diamonds,57.0,4.46 x 4.45 x 2.73,Pure Stones,4.455,False,61.2,VVS1,True,1738,IGI,True,Very Good,12972759,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,440,11875610,True,True,3,False,Round,True,False,0.36,4909387A,True,,Glacier,,[],,,False,Pointed,Ideal,E,True,Lab Created,,1222.22,0.36 Carat Round Diamond,,Medium,10,467160587,True,lab-created-colorless-diamonds,61.0,4.62 x 4.60 x 2.76,Pure Stones,4.609999999999999,False,60.0,VVS2,True,9896,IGI,True,Excellent,11875610,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,440,12972631,True,True,3,False,Round,True,False,0.35,3751057A,True,,Glacier,,[],,,False,Medium,Ideal,E,False,Lab Created,False,1257.14,0.35 Carat Round Diamond,,Medium,10,414073199,True,lab-created-colorless-diamonds,59.0,4.60 x 4.56 x 2.78,Pure Stones,4.58,False,60.7,VVS2,True,9896,IGI,True,Very Good,12972631,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,440,12319782,True,True,3,False,Round,True,False,0.32,5082156Y,True,,Glacier,,[],,,False,None,Ideal,E,False,Lab Created,,1406.25,0.32 Carat Round Diamond,,Medium - Slightly Thick,4,312790042,True,lab-created-colorless-diamonds,57.0,4.47 x 4.44 x 2.67,Grown Diamonds NY,4.455,False,59.9,VVS2,True,9896,GCAL,True,Very Good,12319782,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:53:12,370.0,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,440,10871045,True,True,3,False,Round,True,False,0.37,4400900Y,True,,Glacier,,[],,,False,Pointed,Super Ideal,F,False,Lab Created,,1189.19,0.37 Carat Round Diamond,,"Thin - Medium, Faceted",4,LG455007812,True,lab-created-colorless-diamonds,57.0,4.67 x 4.64 x 2.83,Surreal Diamond,4.654999999999999,False,60.8,VVS2,True,287,IGI,True,Excellent,10871045,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:57:04,310.0,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,440,10879691,True,True,3,False,Round,True,False,0.39,4472420Y,True,,,,[],,,False,Pointed,Super Ideal,H,False,Lab Created,,1153.85,0.39 Carat Round Diamond,,"Thin - Medium, Faceted",4,LG464197069,True,lab-created-colorless-diamonds,57.0,4.76 x 4.72 x 2.87,Surreal Diamond,4.74,False,60.6,VVS2,True,9899,IGI,True,Excellent,10879691,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:57:04,290.0,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,440,12986438,True,True,3,False,Round,True,False,0.36,4593446A,True,,Yosemite,,[],,,False,Pointed,Ideal,G,False,Lab Created,False,1222.22,0.36 Carat Round Diamond,,Medium - Slightly Thick,10,459192463,True,lab-created-colorless-diamonds,60.5,4.63 x 4.59 x 2.74,Mehta Diam ANT,4.609999999999999,False,59.4,SI1,True,9672,IGI,True,Very Good,12986438,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,440,12874735,True,True,3,False,Round,True,False,0.42,5287408Y,True,,,,[],,,False,Pointed,Ideal,G,False,Lab Created,False,1023.81,0.42 Carat Round Diamond,,"Medium - Slightly Thick, Faceted",4,LG496140784,True,lab-created-colorless-diamonds,56.5,4.80 x 4.78 x 3.03,Surreal Diamond,4.79,False,63.3,SI2,True,2922,IGI,True,Excellent,12874735,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,10848458,True,True,3,False,Round,True,False,0.34,3751027A,True,,Glacier,,[],,,False,Pointed,Super Ideal,E,True,Lab Created,,1294.12,0.34 Carat Round Diamond,,Medium,10,414073436,True,lab-created-colorless-diamonds,58.5,4.47 x 4.44 x 2.75,Pure Stones,4.455,False,61.8,VVS1,True,60,IGI,True,Excellent,10848458,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,10848243,True,True,3,False,Round,True,False,0.34,3751032A,True,,Glacier,,[],,,False,Medium,Super Ideal,E,True,Lab Created,,1294.12,0.34 Carat Round Diamond,,Medium,10,414073416,True,lab-created-colorless-diamonds,58.0,4.48 x 4.45 x 2.78,Pure Stones,4.465,False,62.3,VVS1,True,60,IGI,True,Excellent,10848243,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,12704127,True,True,3,False,Round,True,False,0.33,3969053Y,True,,Glacier,,[],,,False,Pointed,Super Ideal,E,False,Lab Created,,1363.64,0.33 Carat Round Diamond,,Medium,4,414076264,True,lab-created-colorless-diamonds,56.0,4.45 x 4.44 x 2.75,Yehuda,4.445,False,62.0,VVS2,True,156,IGI,True,Excellent,12704127,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 03:02:06,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,10845439,True,True,3,False,Round,True,False,0.34,3933686A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1323.53,0.34 Carat Round Diamond,,Medium,10,436065315,True,lab-created-colorless-diamonds,56.5,4.52 x 4.49 x 2.79,Pure Stones,4.505,False,61.9,VVS2,True,70,IGI,True,Excellent,10845439,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,10859697,True,True,3,False,Round,True,False,0.34,4006640A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1323.53,0.34 Carat Round Diamond,,Medium,10,442061800,True,lab-created-colorless-diamonds,57.5,4.55 x 4.53 x 2.74,Pure Stones,4.54,False,60.5,VVS2,True,70,IGI,True,Excellent,10859697,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,10849736,True,True,3,False,Round,True,False,0.34,3751028A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1323.53,0.34 Carat Round Diamond,,Medium,10,414073420,True,lab-created-colorless-diamonds,58.0,4.46 x 4.43 x 2.78,Pure Stones,4.445,False,62.5,VVS2,True,70,IGI,True,Excellent,10849736,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,10855538,True,True,3,False,Round,True,False,0.34,4414079A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,False,Lab Created,,1323.53,0.34 Carat Round Diamond,,Medium,10,467152374,True,lab-created-colorless-diamonds,58.0,4.52 x 4.50 x 2.76,Pure Stones,4.51,False,61.3,VVS2,True,70,IGI,True,Excellent,10855538,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,10852308,True,True,3,False,Round,True,False,0.34,3823628A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1323.53,0.34 Carat Round Diamond,,Medium,10,414076252,True,lab-created-colorless-diamonds,57.5,4.57 x 4.53 x 2.76,Pure Stones,4.550000000000001,False,60.7,VVS2,True,70,IGI,True,Excellent,10852308,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,12041191,True,True,3,False,Round,True,False,0.34,4984943A,True,,Glacier,,[],,,False,Pointed,Ideal,D,True,Lab Created,,1323.53,0.34 Carat Round Diamond,,Medium,10,490103027,True,lab-created-colorless-diamonds,60.5,4.54 x 4.52 x 2.73,Pure Stones,4.529999999999999,False,60.3,VVS2,True,2290,IGI,True,Excellent,12041191,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,450,12986471,True,True,3,False,Round,True,False,0.37,4370049A,True,,,,[],,,False,Pointed,Ideal,E,False,Lab Created,False,1216.22,0.37 Carat Round Diamond,,Medium - Slightly Thick,10,459129386,True,lab-created-colorless-diamonds,59.0,4.60 x 4.55 x 2.82,Mehta Diam ANT,4.574999999999999,False,61.6,SI2,True,4847,IGI,True,Very Good,12986471,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,450,12986191,False,,3,False,Round,True,False,0.33,4370108A,True,,Glacier,,[],,,False,Pointed,Ideal,F,False,Lab Created,False,1363.64,0.33 Carat Round Diamond,,Slightly Thick,10,455035732,True,lab-created-colorless-diamonds,57.0,4.39 x 4.34 x 2.71,Mehta Diam ANT,4.365,False,61.9,VVS2,True,2968,IGI,True,Excellent,12986191,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,11548984,True,True,3,False,Round,True,False,0.37,4781700Y,True,,,,[],,,False,Pointed,Super Ideal,G,True,Lab Created,,1216.22,0.37 Carat Round Diamond,,Medium,4,LG470113884,True,lab-created-colorless-diamonds,57.0,4.62 x 4.60 x 2.86,Clear Cut Inc,4.609999999999999,False,62.0,VVS1,True,2715,IGI,True,Excellent,11548984,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:58:06,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,12654941,True,True,3,False,Round,False,False,0.37,5198687Y,True,,Glacier,,[],,,False,Pointed,Super Ideal,F,False,Lab Created,,1216.22,0.37 Carat Round Diamond,,Medium,4,LG496139111,True,lab-created-colorless-diamonds,57.5,4.67 x 4.63 x 2.82,Clear Cut Inc,4.65,False,60.8,VVS2,True,287,IGI,True,Excellent,12654941,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:58:06,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,450,11849576,True,True,3,False,Round,True,False,0.37,4900013Y,True,,,,[],,,False,Very Small,Very Good,F,False,Lab Created,,1216.22,0.37 Carat Round Diamond,,Medium,4,312140114,True,lab-created-colorless-diamonds,55.0,4.62 x 4.57 x 2.87,Washington Diamonds,4.595000000000001,False,62.4,VVS2,True,2915,GCAL,True,Very Good,11849576,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,13020997,True,True,3,False,Round,True,False,0.4,5353153Y,True,,Yosemite,,[],,,False,Pointed,Super Ideal,G,True,Lab Created,False,1125.0,0.40 Carat Round Diamond,,Thin - Medium,4,LG496138767,True,lab-created-colorless-diamonds,58.0,4.81 x 4.79 x 2.88,Clear Cut Inc,4.8,False,60.1,SI1,False,4729,IGI,True,Excellent,13020997,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:58:06,,https://clearcutinc.s3.amazonaws.com/LG496138767/LG496138767.html,https://clearcutinc.s3.amazonaws.com/LG496138767/still.jpg,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,12986403,False,,3,False,Round,True,False,0.31,4370162A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,False,Lab Created,False,1451.61,0.31 Carat Round Diamond,,Medium - Slightly Thick,10,459192440,True,lab-created-colorless-diamonds,58.0,4.37 x 4.34 x 2.69,Mehta Diam ANT,4.355,False,61.6,VS1,True,529,IGI,True,Excellent,12986403,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,12986362,False,,3,False,Round,True,False,0.31,4370150A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,False,Lab Created,False,1451.61,0.31 Carat Round Diamond,,Medium - Slightly Thick,10,459190916,True,lab-created-colorless-diamonds,59.5,4.40 x 4.36 x 2.63,Mehta Diam ANT,4.380000000000001,False,60.1,VS1,True,529,IGI,True,Excellent,12986362,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,12986879,False,,3,False,Round,True,False,0.31,4593452A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,False,Lab Created,False,1451.61,0.31 Carat Round Diamond,,Medium - Slightly Thick,10,455036606,True,lab-created-colorless-diamonds,59.5,4.33 x 4.30 x 2.68,Mehta Diam ANT,4.3149999999999995,False,62.2,VS1,True,529,IGI,True,Excellent,12986879,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,12986387,False,,3,False,Round,True,False,0.32,4682235A,True,,Glacier,,[],,,False,Pointed,Ideal,D,False,Lab Created,False,1406.25,0.32 Carat Round Diamond,,Medium - Slightly Thick,10,459190963,True,lab-created-colorless-diamonds,58.0,4.39 x 4.38 x 2.72,Mehta Diam ANT,4.385,False,62.0,VS1,True,9001,IGI,True,Excellent,12986387,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,11479133,True,True,3,False,Round,True,False,0.38,3876574A,True,,Glacier,,[],,,False,Pointed,Super Ideal,E,True,Lab Created,,1157.89,0.38 Carat Round Diamond,,Medium,10,432008145,True,lab-created-colorless-diamonds,57.5,4.68 x 4.65 x 2.86,Pure Stones,4.665,False,61.3,VS2,True,580,IGI,True,Excellent,11479133,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,12724332,True,True,3,False,Round,True,False,0.34,5228900A,True,,Glacier,,[],,,False,Pointed,Super Ideal,E,True,Lab Created,,1294.12,0.34 Carat Round Diamond,,Thin - Medium,10,499198640,True,lab-created-colorless-diamonds,58.5,4.54 x 4.52 x 2.76,Pure Stones,4.529999999999999,False,60.9,VVS1,True,60,IGI,True,Excellent,12724332,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,10854490,True,True,3,False,Round,True,False,0.34,3823849A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1323.53,0.34 Carat Round Diamond,,Medium - Slightly Thick,10,414097014,True,lab-created-colorless-diamonds,58.5,4.50 x 4.47 x 2.77,Pure Stones,4.484999999999999,False,61.7,VVS2,True,70,IGI,True,Excellent,10854490,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,10851897,True,True,3,False,Round,True,False,0.34,3823458A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1323.53,0.34 Carat Round Diamond,,Medium,10,414073236,True,lab-created-colorless-diamonds,59.5,4.49 x 4.47 x 2.75,Pure Stones,4.48,False,61.4,VVS2,True,70,IGI,True,Excellent,10851897,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,12434205,True,True,3,False,Round,True,False,0.34,5125632A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1323.53,0.34 Carat Round Diamond,,Medium - Slightly Thick,10,499197870,True,lab-created-colorless-diamonds,59.5,4.50 x 4.46 x 2.72,Pure Stones,4.48,False,60.8,VVS2,True,70,IGI,True,Excellent,12434205,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,https://inventory.nyc3.digitaloceanspaces.com/Vision360.html?d=57479,https://inventory.nyc3.digitaloceanspaces.com/360/upload/loose/imaged/57479/still.jpg,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,10851367,True,True,3,False,Round,True,False,0.34,4047525A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1323.53,0.34 Carat Round Diamond,,Thin - Medium,10,445047392,True,lab-created-colorless-diamonds,57.0,4.55 x 4.52 x 2.76,Pure Stones,4.535,False,60.8,VVS2,True,70,IGI,True,Excellent,10851367,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,10856418,True,True,3,False,Round,True,False,0.34,3823532A,True,,Glacier,,[],,,False,Medium,Super Ideal,D,True,Lab Created,,1323.53,0.34 Carat Round Diamond,,Medium,10,414076013,True,lab-created-colorless-diamonds,57.5,4.55 x 4.52 x 2.76,Pure Stones,4.535,False,60.8,VVS2,True,70,IGI,True,Excellent,10856418,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,10854380,True,True,3,False,Round,True,False,0.34,4383654A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1323.53,0.34 Carat Round Diamond,,Medium,10,464120371,True,lab-created-colorless-diamonds,55.5,4.53 x 4.50 x 2.77,Pure Stones,4.515000000000001,False,61.4,VVS2,True,70,IGI,True,Excellent,10854380,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,10855935,True,True,3,False,Round,True,False,0.34,3841331A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1323.53,0.34 Carat Round Diamond,,Medium,10,414098904,True,lab-created-colorless-diamonds,56.0,4.51 x 4.49 x 2.79,Pure Stones,4.5,False,62.1,VVS2,True,70,IGI,True,Excellent,10855935,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,10468639,False,True,3,False,Round,True,False,0.31,3979218Y,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,,1451.61,0.31 Carat Round Diamond,,Thin - Medium,4,414076203,True,lab-created-colorless-diamonds,56.5,4.35 x 4.32 x 2.70,Yehuda,4.335,False,62.3,VVS2,True,70,IGI,True,Excellent,10468639,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 03:02:06,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,13042621,True,True,3,False,Round,False,False,0.34,5358956A,True,,Glacier,,[],,,False,Pointed,Super Ideal,D,True,Lab Created,False,1323.53,0.34 Carat Round Diamond,,Medium,10,506183485,True,lab-created-colorless-diamonds,58.5,4.49 x 4.46 x 2.75,Pure Stones,4.475,False,61.4,VVS2,False,70,IGI,True,Excellent,13042621,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 03:00:01,,https://inventory.nyc3.digitaloceanspaces.com/Vision360.html?d=60865,https://inventory.nyc3.digitaloceanspaces.com/360/upload/loose/imaged/60865/still.jpg,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,12488625,True,True,3,False,Round,True,False,0.37,5150463Y,True,,Glacier,,[],,,False,Pointed,Ideal,E,True,Lab Created,,1216.22,0.37 Carat Round Diamond,,Medium,4,499113711,True,lab-created-colorless-diamonds,54.5,4.62 x 4.59 x 2.89,Shashvat,4.605,False,62.8,VS1,True,9873,IGI,True,Excellent,12488625,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:55:31,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,450,12987082,False,,3,False,Round,True,False,0.34,4130261A,True,,Glacier,,[],,,False,None,Ideal,E,False,Lab Created,False,1323.53,0.34 Carat Round Diamond,,Medium - Slightly Thick,10,442068986,True,lab-created-colorless-diamonds,57.5,4.47 x 4.44 x 2.77,Mehta Diam ANT,4.455,False,62.1,VS2,True,9895,IGI,True,Very Good,12987082,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Excellent,None,450,12218435,True,True,3,False,Round,True,False,0.37,5045981Y,True,,Glacier,,[],,,False,Pointed,Ideal,E,True,Lab Created,,1216.22,0.37 Carat Round Diamond,,Medium - Slightly Thick,4,494184934,True,lab-created-colorless-diamonds,60.5,4.71 x 4.68 x 2.79,Shashvat,4.695,False,59.4,VVS2,True,9896,IGI,True,Excellent,12218435,"Monday January 17, 2022 by 2:00 PM PT","Friday, January 21","Fri, Jan 21",2 PM PT Monday,2022-01-21 02:55:31,,,,,,,,,,,,,,,,,,,,
,1,Lab Created Colorless Diamonds,Very Good,None,450,12986996,False,,3,False,Round,True,False,0.32,4370139A,True,,Glacier,,[],,,False,Pointed,Ideal,E,False,Lab Created,False,1406.25,0.32 Carat Round Diamond,,Medium,10,455034623,True,lab-created-colorless-diamonds,56.0,4.42 x 4.37 x 2.75,Mehta Diam ANT,4.395,False,62.4,VVS2,True,9896,IGI,True,Very Good,12986996,"Monday January 17, 2022 by 2:00 PM PT","Monday, January 31","Mon, Jan 31",2 PM PT Monday,2022-01-31 02:57:04,,,,,,,,,,,,,,,,,,,,
